date_mutation;valeur_fonciere;code_postal;code_commune;type_local;surface_reelle_bati;nombre_pieces_principales;surface_terrain
28/03/2019;163500;75014;75114;Appartement;16;1;
08/03/2019;35000;75014;75114;Dépendance;;0;
14/03/2019;485000;75014;75114;Appartement;56;3;
22/03/2019;65100;75014;75114;Appartement;8;1;
19/03/2019;269000;75014;75114;Appartement;33;1;
19/03/2019;375000;75014;75114;Appartement;19;1;
19/03/2019;375000;75014;75114;Appartement;14;1;
26/03/2019;115000;75014;75114;Appartement;12;1;
15/03/2019;236000;75014;75114;Appartement;25;2;
01/03/2019;24125;75014;75114;Dépendance;;0;
27/03/2019;630000;75014;75114;Appartement;56;2;
27/03/2019;630000;75014;75114;Local industriel. commercial ou assimilé;80;0;
28/03/2019;313000;75014;75114;Appartement;29;1;
22/03/2019;2387500;75014;75114;Maison;336;7;133
22/03/2019;2387500;75014;75114;Local industriel. commercial ou assimilé;10;0;133
19/03/2019;330000;75014;75114;Appartement;38;2;
25/03/2019;165000;75014;75114;Appartement;17;2;
13/03/2019;27000;75014;75114;Dépendance;;0;
18/03/2019;275000;75014;75114;Appartement;28;1;
28/03/2019;25000;75014;75114;Dépendance;;0;
12/02/2019;250000;75014;75114;Appartement;18;1;
12/02/2019;250000;75014;75114;Local industriel. commercial ou assimilé;32;0;
12/02/2019;250000;75014;75114;Local industriel. commercial ou assimilé;60;0;
08/03/2019;535000;75014;75114;Local industriel. commercial ou assimilé;313;0;
08/03/2019;535000;75014;75114;Local industriel. commercial ou assimilé;128;0;
28/03/2019;242500;75014;75114;Appartement;25;1;
18/03/2019;404000;75014;75114;Appartement;33;1;
21/03/2019;1360000;75014;75114;Appartement;100;5;
21/03/2019;1360000;75014;75114;Dépendance;;0;
21/03/2019;1360000;75014;75114;Dépendance;;0;
28/03/2019;28000;75014;75114;Dépendance;;0;
27/03/2019;285000;75014;75114;Appartement;30;1;
01/04/2019;180000;75014;75114;Appartement;21;1;
18/03/2019;50000;75014;75114;Dépendance;;0;
02/04/2019;450000;75014;75114;Local industriel. commercial ou assimilé;100;0;
28/03/2019;574000;75014;75114;Appartement;61;3;
06/03/2019;;75014;75114;Appartement;15;1;
08/03/2019;810000;75014;75114;Appartement;88;3;
26/03/2019;40000;75014;75114;Dépendance;;0;
21/03/2019;350000;75014;75114;Appartement;49;2;
29/03/2019;391000;75014;75114;Appartement;34;2;
22/03/2019;73000;75014;75114;Dépendance;;0;
20/03/2019;699000;75014;75114;Appartement;54;2;
01/04/2019;38000;75014;75114;Dépendance;;0;
01/04/2019;38000;75014;75114;Dépendance;;0;
27/03/2019;315000;75014;75114;Appartement;25;2;
27/03/2019;540000;75014;75114;Appartement;60;3;
01/04/2019;665000;75014;75114;Appartement;60;4;
22/03/2019;500000;75014;75114;Appartement;45;3;
25/03/2019;614000;75014;75114;Appartement;46;2;
18/03/2019;20000;75014;75114;Dépendance;;0;
29/03/2019;435000;75014;75114;Appartement;41;3;
12/03/2019;355000;75014;75114;Appartement;33;2;
28/03/2019;833000;75014;75114;Dépendance;;0;
28/03/2019;833000;75014;75114;Local industriel. commercial ou assimilé;96;0;
21/03/2019;82500;75014;75114;Appartement;13;1;
20/03/2019;300000;75014;75114;Appartement;39;2;
11/03/2019;348000;75014;75114;Appartement;31;2;
12/03/2019;79000;75014;75114;Appartement;8;1;
11/03/2019;585000;75014;75114;Appartement;66;3;
11/03/2019;585000;75014;75114;Dépendance;;0;
01/04/2019;191000;75014;75114;Appartement;18;1;
25/03/2019;560000;75014;75114;Appartement;67;3;
25/03/2019;560000;75014;75114;Dépendance;;0;
19/03/2019;615000;75014;75114;Appartement;74;5;
22/03/2019;550000;75014;75114;Appartement;56;2;
22/03/2019;1369000;75014;75114;Local industriel. commercial ou assimilé;109;0;
22/03/2019;1369000;75014;75114;Dépendance;;0;
12/03/2019;542500;75014;75114;Dépendance;;0;
12/03/2019;542500;75014;75114;Appartement;49;2;
20/03/2019;59000;75014;75114;Appartement;7;1;
04/04/2019;360000;75014;75114;Dépendance;;0;
04/04/2019;360000;75014;75114;Local industriel. commercial ou assimilé;50;0;
04/04/2019;790000;75014;75114;;;;
28/03/2019;150000;75014;75114;Appartement;15;1;
29/03/2019;571300;75014;75114;Appartement;55;3;
28/03/2019;275000;75014;75114;Appartement;20;1;
28/03/2019;229000;75014;75114;Appartement;29;2;
21/03/2019;25000;75014;75114;Dépendance;;0;
21/03/2019;25000;75014;75114;Appartement;27;1;
21/03/2019;24000;75014;75114;Dépendance;;0;
14/03/2019;125000;75014;75114;Appartement;15;1;
13/03/2019;1141700;75014;75114;Appartement;100;4;
14/03/2019;280000;75014;75114;Appartement;25;2;
02/04/2019;100000;75014;75114;Appartement;36;2;
27/02/2019;412850;75014;75114;Appartement;32;3;
15/03/2019;27000;75014;75114;Dépendance;;0;
07/02/2019;620000;75014;75114;Appartement;67;3;
02/04/2019;545000;75014;75114;Appartement;53;3;
22/03/2019;917000;75014;75114;Appartement;90;4;
22/03/2019;830000;75014;75114;Appartement;90;2;
22/03/2019;830000;75014;75114;Appartement;27;2;
27/03/2019;935000;75014;75114;Appartement;91;4;
26/03/2019;260000;75014;75114;Appartement;33;1;
28/03/2019;1227600;75014;75114;Dépendance;;0;
28/03/2019;1227600;75014;75114;Appartement;127;5;
29/03/2019;188000;75014;75114;Appartement;20;1;
19/03/2019;495000;75014;75114;Dépendance;;0;
19/03/2019;495000;75014;75114;Appartement;35;2;
19/03/2019;262857;75014;75114;Appartement;29;2;
01/04/2019;4218174;75014;75114;Appartement;14;1;
01/04/2019;4218174;75014;75114;Appartement;20;1;
01/04/2019;2750000;75014;75114;Local industriel. commercial ou assimilé;100;0;
01/04/2019;2750000;75014;75114;Appartement;25;1;
01/04/2019;2750000;75014;75114;Appartement;48;3;
21/03/2019;155000;75014;75114;Local industriel. commercial ou assimilé;28;0;
22/03/2019;310000;75014;75114;Appartement;40;2;
29/03/2019;760000;75014;75114;Appartement;63;3;
18/03/2019;600000;75014;75114;Appartement;70;3;
27/03/2019;240000;75014;75114;Appartement;24;2;
01/04/2019;826500;75014;75114;Appartement;63;3;
26/03/2019;621015;;75114;;;;
02/04/2019;45000;75014;75114;Dépendance;;0;
02/04/2019;45000;75014;75114;Dépendance;;0;
15/03/2019;363000;75014;75114;Appartement;42;2;
28/03/2019;1300000;75014;75114;Appartement;121;5;
04/04/2019;398000;75014;75114;Appartement;38;2;
21/03/2019;33900;75014;75114;Dépendance;;0;
02/04/2019;95000;75014;75114;Dépendance;;0;
02/04/2019;95000;75014;75114;Dépendance;;0;
02/04/2019;95000;75014;75114;Dépendance;;0;
19/03/2019;126000;75014;75114;Appartement;11;1;
06/04/2019;32000;75014;75114;Dépendance;;0;
22/03/2019;;75014;75114;Dépendance;;0;
22/03/2019;;75014;75114;Dépendance;;0;
05/04/2019;2830000;75014;75114;Local industriel. commercial ou assimilé;147;0;
05/04/2019;2830000;75014;75114;Local industriel. commercial ou assimilé;191;0;
22/03/2019;;75014;75114;Dépendance;;0;
22/03/2019;;75014;75114;Dépendance;;0;
22/03/2019;;75014;75114;Dépendance;;0;
22/03/2019;;75014;75114;Dépendance;;0;
15/04/2019;435000;75014;75114;Appartement;54;2;
12/04/2019;680000;75014;75114;Dépendance;;0;
12/04/2019;680000;75014;75114;Appartement;61;3;
03/04/2019;255000;75014;75114;Appartement;26;2;
15/04/2019;315000;75014;75114;Appartement;26;1;
22/03/2019;298000;75014;75114;Appartement;33;2;
27/03/2019;14500;75014;75114;Dépendance;;0;
28/03/2019;266000;75014;75114;Appartement;22;1;
26/03/2019;245000;75014;75114;Appartement;22;2;
27/03/2019;179200;75014;75114;Local industriel. commercial ou assimilé;25;0;
25/03/2019;320000;75014;75114;Appartement;54;2;
03/04/2019;30500;75014;75114;Dépendance;;0;
11/04/2019;327000;75014;75114;Appartement;34;1;
28/03/2019;17000;75014;75114;Dépendance;;0;
09/04/2019;610000;75014;75114;Appartement;56;3;
10/04/2019;275000;75014;75114;Appartement;33;2;
11/04/2019;468715;75014;75114;Appartement;44;2;
01/04/2019;4577750;75014;75114;Local industriel. commercial ou assimilé;130;0;
01/04/2019;4577750;75014;75114;Local industriel. commercial ou assimilé;100;0;
01/04/2019;4577750;75014;75114;Appartement;25;1;
01/04/2019;4577750;75014;75114;Appartement;48;3;
27/03/2019;350750;75014;75114;Appartement;31;2;
04/04/2019;195000;75014;75114;Appartement;23;1;
01/04/2019;30000;75014;75114;Dépendance;;0;
05/04/2019;300000;75014;75114;Appartement;26;1;
08/04/2019;495000;75014;75114;Appartement;52;3;
15/04/2019;206000;75014;75114;Appartement;14;2;
15/04/2019;206000;75014;75114;Appartement;13;2;
27/03/2019;26000;75014;75114;Dépendance;;0;
05/04/2019;100000;75014;75114;Appartement;12;1;
28/03/2019;2523800;75014;75114;Appartement;175;7;
04/04/2019;130000;75014;75114;Dépendance;;0;
29/03/2019;60000;75014;75114;Dépendance;;0;
29/03/2019;60000;75014;75114;Dépendance;;0;
29/03/2019;60000;75014;75114;Dépendance;;0;
29/03/2019;60000;75014;75114;Dépendance;;0;
02/04/2019;25000;75014;75114;Dépendance;;0;
27/03/2019;24000;75014;75114;Dépendance;;0;
02/04/2019;2100000;75014;75114;Appartement;90;3;852
02/04/2019;2100000;75014;75114;Appartement;41;2;852
04/04/2019;711000;75014;75114;Appartement;76;3;
27/03/2019;390000;75014;75114;Dépendance;;0;
27/03/2019;390000;75014;75114;Appartement;47;2;
01/04/2019;720000;75014;75114;Appartement;55;2;
02/04/2019;303000;75014;75114;Appartement;35;2;
29/03/2019;170000;75014;75114;Appartement;19;1;
08/04/2019;238950;75014;75114;Appartement;24;2;
08/04/2019;644449;;75114;;;;
08/04/2019;644449;;75114;;;;
15/04/2019;44000;75014;75114;Dépendance;;0;
10/04/2019;23000;75014;75114;Dépendance;;0;
15/04/2019;596400;75014;75114;Appartement;61;3;
19/04/2019;185000;75014;75114;Local industriel. commercial ou assimilé;40;0;
08/04/2019;455000;75014;75114;Appartement;62;3;
18/04/2019;440000;75014;75114;Local industriel. commercial ou assimilé;70;0;
11/04/2019;555000;75014;75114;Appartement;42;2;
11/04/2019;555000;75014;75114;Dépendance;;0;
15/04/2019;1910000;75014;75114;Appartement;21;1;140
15/04/2019;1910000;75014;75114;Appartement;21;2;140
15/04/2019;1910000;75014;75114;Appartement;15;1;140
15/04/2019;1910000;75014;75114;Local industriel. commercial ou assimilé;23;0;140
15/04/2019;1910000;75014;75114;Appartement;37;1;140
15/04/2019;1910000;75014;75114;Appartement;18;1;140
15/04/2019;1910000;75014;75114;Appartement;30;2;140
15/04/2019;1910000;75014;75114;Appartement;35;2;140
15/04/2019;1910000;75014;75114;Local industriel. commercial ou assimilé;21;0;140
15/04/2019;1910000;75014;75114;Appartement;34;2;140
13/04/2019;231600;75014;75114;Appartement;24;1;
12/04/2019;286000;75014;75114;Appartement;40;3;
08/04/2019;460000;75014;75114;Appartement;24;2;
15/04/2019;181000;75014;75114;Appartement;19;1;
15/04/2019;181000;75014;75114;Appartement;31;3;
09/04/2019;682000;75014;75114;Appartement;88;4;
24/04/2019;710000;75014;75114;Appartement;78;4;
24/04/2019;710000;75014;75114;Dépendance;;0;
05/04/2019;577000;75014;75114;Appartement;47;3;
05/04/2019;866000;75014;75114;Appartement;84;4;
02/04/2019;240000;75014;75114;Appartement;30;2;
09/04/2019;883200;75014;75114;Appartement;93;5;
09/04/2019;883200;75014;75114;Dépendance;;0;
02/04/2019;200000;75014;75114;Appartement;29;1;
05/04/2019;2120000;75014;75114;Maison;137;6;147
05/04/2019;2120000;75014;75114;;;;21
05/04/2019;995000;75014;75114;Appartement;38;2;
05/04/2019;995000;75014;75114;Appartement;47;3;
05/04/2019;;75014;75114;Appartement;28;1;
04/04/2019;420000;75014;75114;Appartement;49;2;
05/04/2019;4500;75014;75114;Appartement;66;3;
08/04/2019;820000;75014;75114;Appartement;53;4;
05/04/2019;40000;75014;75114;Dépendance;;0;
02/04/2019;150000;75014;75114;Appartement;15;1;
09/04/2019;;75014;75114;Appartement;57;3;
09/04/2019;;75014;75114;Appartement;45;3;
09/04/2019;;75014;75114;Local industriel. commercial ou assimilé;56;0;
09/04/2019;;75014;75114;Appartement;73;4;
09/04/2019;;75014;75114;Appartement;54;3;
09/04/2019;;75014;75114;Appartement;63;3;
09/04/2019;;75014;75114;Appartement;54;3;
09/04/2019;;75014;75114;Appartement;24;3;
09/04/2019;;75014;75114;Appartement;48;3;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;33;2;
09/04/2019;;75014;75114;Appartement;32;2;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;58;3;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;58;3;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;46;3;
09/04/2019;;75014;75114;Appartement;56;3;
09/04/2019;;75014;75114;Appartement;58;3;
09/04/2019;;75014;75114;Appartement;27;1;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;47;3;
09/04/2019;;75014;75114;Appartement;58;3;
12/04/2019;530000;75014;75114;Appartement;70;3;
12/04/2019;530000;75014;75114;Dépendance;;0;
17/04/2019;10200;75014;75114;Appartement;36;2;
23/04/2019;281560;75014;75114;Appartement;33;1;
19/04/2019;33000;75014;75114;Dépendance;;0;
05/04/2019;347000;75014;75114;Appartement;35;2;
03/04/2019;36000;75014;75114;Dépendance;;0;
30/03/2019;560000;75014;75114;Appartement;64;3;
23/04/2019;630000;75014;75114;Dépendance;;0;
23/04/2019;630000;75014;75114;Dépendance;;0;
23/04/2019;630000;75014;75114;Appartement;60;3;
11/04/2019;350000;75014;75114;Local industriel. commercial ou assimilé;50;0;
15/04/2019;271000;75014;75114;Appartement;48;1;
23/04/2019;466000;75014;75114;Appartement;42;1;
29/03/2019;463200;75014;75114;Appartement;49;2;
08/04/2019;888250;;75114;;;;
08/04/2019;888250;;75114;;;;
15/04/2019;75000;75014;75114;Dépendance;;0;
26/03/2019;360000;75014;75114;Appartement;29;1;
08/04/2019;7100000;75014;75114;Local industriel. commercial ou assimilé;210;0;
08/04/2019;7100000;75014;75114;Local industriel. commercial ou assimilé;878;0;
25/04/2019;540000;75014;75114;Appartement;52;3;
30/04/2019;245000;75014;75114;Appartement;24;2;
11/04/2019;255000;75014;75114;Local industriel. commercial ou assimilé;36;0;
19/04/2019;365000;75014;75114;Appartement;39;2;
15/04/2019;340000;75014;75114;Appartement;40;2;
19/04/2019;551000;75014;75114;Appartement;70;3;
19/04/2019;22400;75014;75114;Dépendance;;0;
29/04/2019;206100;75014;75114;Appartement;19;1;
18/04/2019;124030;75014;75114;Appartement;13;1;
24/01/2019;267000;75014;75114;Appartement;35;2;
18/04/2019;213100;75014;75114;Appartement;24;1;
17/04/2019;528380;75014;75114;Appartement;57;3;
17/04/2019;375000;75014;75114;Appartement;31;1;
02/05/2019;251000;75014;75114;Appartement;25;1;
09/04/2019;1060000;75014;75114;Appartement;88;4;
09/04/2019;1060000;75014;75114;Dépendance;;0;
19/04/2019;1680000;75014;75114;Appartement;132;5;
14/02/2019;20000;75014;75114;Dépendance;;0;
24/04/2019;21400;75014;75114;Dépendance;;0;
11/04/2019;21000;75014;75114;Dépendance;;0;
11/04/2019;32000;75014;75114;Dépendance;;0;
30/04/2019;590300;75014;75114;Appartement;31;2;
19/04/2019;870000;75014;75114;Appartement;110;5;
19/04/2019;870000;75014;75114;Dépendance;;0;
29/04/2019;631250;75014;75114;Appartement;62;3;
17/04/2019;198500;75014;75114;Appartement;21;1;
18/04/2019;152000;75014;75114;Appartement;15;1;
17/04/2019;327000;75014;75114;Appartement;35;2;
19/04/2019;22250;75014;75114;Dépendance;;0;
19/04/2019;625000;75014;75114;Appartement;71;3;
16/04/2019;25000;75014;75114;Dépendance;;0;
29/04/2019;355000;75014;75114;Appartement;45;2;
26/04/2019;330000;75014;75114;Appartement;27;2;
25/04/2019;374000;75014;75114;Appartement;40;2;
03/05/2019;254728;75014;75114;Appartement;24;2;
19/04/2019;265000;75014;75114;Appartement;30;1;
19/04/2019;265000;75014;75114;Dépendance;;0;
17/04/2019;20000;75014;75114;Dépendance;;0;
25/04/2019;33900;75014;75114;Dépendance;;0;
17/04/2019;180000;75014;75114;Appartement;17;1;
24/04/2019;490680;75014;75114;Dépendance;;0;
24/04/2019;490680;75014;75114;Appartement;48;2;
23/04/2019;74000;75014;75114;Appartement;8;1;
25/04/2019;364000;75014;75114;Appartement;38;2;
19/04/2019;40000;75014;75114;Appartement;4;1;
30/04/2019;1020000;75014;75114;Appartement;90;4;
23/04/2019;660000;75014;75114;Appartement;60;3;
15/04/2019;265864;75014;75114;Appartement;25;2;
16/04/2019;390000;75014;75114;Appartement;46;2;
15/04/2019;800000;75014;75114;Dépendance;;0;
15/04/2019;800000;75014;75114;Appartement;71;3;
19/04/2019;351581;75014;75114;Appartement;39;2;
19/04/2019;575000;75014;75114;Appartement;58;3;
15/04/2019;180000;75014;75114;Appartement;24;2;
18/04/2019;340000;75014;75114;Appartement;31;3;
15/04/2019;210000;75014;75114;Appartement;20;2;
30/04/2019;270000;75014;75114;Appartement;38;2;
05/04/2019;245714;75014;75114;Appartement;42;2;
29/03/2019;530000;75014;75114;Appartement;68;3;
19/04/2019;312000;75014;75114;Appartement;32;2;
25/04/2019;24000;75014;75114;Dépendance;;0;
19/04/2019;652000;;75114;;;;
19/04/2019;652000;;75114;;;;
19/04/2019;547000;75014;75114;Appartement;50;3;
23/04/2019;25000;75014;75114;Dépendance;;0;
11/04/2019;417300;75014;75114;Appartement;41;2;
25/04/2019;635097;75014;75114;Appartement;50;2;
30/04/2019;1103000;75014;75114;Appartement;51;2;
30/04/2019;1103000;75014;75114;Appartement;67;2;
26/04/2019;501730;75014;75114;Appartement;53;3;
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;40;2;6173
03/05/2019;11336638;75014;75114;Appartement;14;1;6173
03/05/2019;11336638;75014;75114;Appartement;60;3;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;60;3;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;23;1;6173
03/05/2019;11336638;75014;75114;Appartement;23;1;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Appartement;46;2;6173
03/05/2019;11336638;75014;75114;Dépendance;;0;6173
03/05/2019;11336638;75014;75114;Appartement;60;3;6173
