date_mutation;valeur_fonciere;code_postal;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;surface_terrain;latitude;longitude
23/10/2019;991400;75004;2;Appartement;66;2;;48.85242;2.361386
14/10/2019;2300000;75004;2;Appartement;120;3;;48.857356;2.35855
18/10/2019;650000;75004;2;Appartement;23;2;;48.857322;2.354966
18/10/2019;650000;75004;2;Appartement;28;2;;48.857322;2.354966
25/10/2019;550000;75002;4;Local_indu_com_ou_assimile;50;0;;48.866457;2.352349
29/10/2019;371000;75004;2;Appartement;38;2;;48.853286;2.366072
17/10/2019;170000;75002;2;Appartement;14;1;;48.868602;2.336809
25/10/2019;200;75004;2;Appartement;90;4;;48.854935;2.368312
16/10/2019;215000;75004;2;Appartement;15;1;;48.858227;2.351147
07/11/2019;785170;75004;2;Appartement;67;3;;48.859535;2.349526
28/10/2019;1200000;75004;4;Local_indu_com_ou_assimile;186;0;;48.85518;2.362112
24/10/2019;837500;75004;2;Appartement;68;3;;48.853984;2.366199
25/10/2019;893000;75004;2;Appartement;55;3;;48.854633;2.359936
05/11/2019;495000;75002;2;Appartement;50;2;;48.871341;2.341698
08/11/2019;674825;75002;2;Appartement;44;2;;48.868822;2.349941
18/10/2019;1010000;75002;2;Appartement;86;4;;48.866737;2.346085
17/10/2019;550000;75004;2;Appartement;42;2;;48.853613;2.364835
06/11/2019;266100;75002;3;Dependance;;0;;48.870003;2.335042
06/11/2019;266100;75002;2;Appartement;27;2;;48.870003;2.335042
08/11/2019;14000000;75002;2;Appartement;50;3;854;48.866273;2.349713
08/11/2019;14000000;75002;2;Appartement;68;3;854;48.866273;2.349713
08/11/2019;14000000;75002;4;Local_indu_com_ou_assimile;3600;0;854;48.866273;2.349713
08/11/2019;14000000;75002;2;Appartement;68;3;854;48.866273;2.349713
08/11/2019;14000000;75002;4;Local_indu_com_ou_assimile;25;0;854;48.866273;2.349713
08/11/2019;14000000;75002;2;Appartement;19;1;854;48.866273;2.349713
08/11/2019;14000000;75002;4;Local_indu_com_ou_assimile;50;0;854;48.866273;2.349713
08/11/2019;14000000;75002;2;Appartement;12;1;854;48.866273;2.349713
31/10/2019;35000;75004;3;Dependance;;0;;48.854861;2.367555
18/10/2019;17000000;75002;2;Appartement;16;1;329;48.868088;2.341301
18/10/2019;17000000;75002;3;Dependance;;0;329;48.868088;2.341301
18/10/2019;17000000;75002;3;Dependance;;0;329;48.868088;2.341301
18/10/2019;17000000;75002;2;Appartement;97;2;329;48.868088;2.341301
18/10/2019;17000000;75002;2;Appartement;19;0;329;48.868088;2.341301
18/10/2019;17000000;75002;2;Appartement;28;2;329;48.868088;2.341301
18/10/2019;17000000;75002;4;Local_indu_com_ou_assimile;3;0;329;48.868088;2.341301
18/10/2019;17000000;75002;4;Local_indu_com_ou_assimile;203;0;329;48.868088;2.341301
18/10/2019;17000000;75002;4;Local_indu_com_ou_assimile;164;0;329;48.868088;2.341301
18/10/2019;17000000;75002;2;Appartement;22;1;329;48.868088;2.341301
18/10/2019;17000000;75002;3;Dependance;;0;329;48.868088;2.341301
18/10/2019;17000000;75002;2;Appartement;16;1;329;48.868088;2.341301
18/10/2019;17000000;75002;4;Local_indu_com_ou_assimile;497;0;329;48.868088;2.341301
18/10/2019;17000000;75002;4;Local_indu_com_ou_assimile;23;0;329;48.868088;2.341301
03/10/2019;667300;75004;2;Appartement;50;2;;48.851291;2.359522
24/10/2019;232500;75002;3;Dependance;;0;;48.864342;2.349523
24/10/2019;232500;75002;2;Appartement;22;1;;48.864342;2.349523
25/10/2019;5000000;75004;2;Appartement;33;1;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;33;1;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;52;2;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;33;1;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;52;2;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;91;4;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;70;2;;48.860584;2.350496
25/10/2019;5000000;75004;2;Appartement;52;2;;48.860584;2.350496
25/10/2019;5000000;75004;4;Local_indu_com_ou_assimile;86;0;;48.860584;2.350496
28/10/2019;1056696;75002;2;Appartement;74;3;;48.866825;2.342031
08/11/2019;2000;75002;2;Appartement;47;2;;48.867921;2.347856
08/11/2019;1300;75002;2;Appartement;47;2;;48.867921;2.347856
18/10/2019;220000;75002;4;Local_indu_com_ou_assimile;83;0;;48.867894;2.352385
08/11/2019;3000;75002;2;Appartement;47;2;;48.867921;2.347856
18/10/2019;1180000;75002;4;Local_indu_com_ou_assimile;128;0;;48.867244;2.352682
06/11/2019;229000;75002;2;Appartement;21;1;;48.869344;2.351582
28/10/2019;430000;75004;2;Appartement;35;2;;48.858698;2.353209
04/11/2019;4500;75002;2;Appartement;17;1;;48.868493;2.351252
29/10/2019;460000;75004;2;Appartement;30;1;;48.857991;2.35232
30/10/2019;820000;75004;2;Appartement;111;4;;48.853594;2.350593
07/11/2019;396600;75002;2;Appartement;41;2;;48.868398;2.350601
07/11/2019;1675000;75004;2;Appartement;70;3;;48.854416;2.365503
07/11/2019;1675000;75004;4;Local_indu_com_ou_assimile;352;0;;48.854416;2.365503
04/11/2019;580000;75002;2;Appartement;56;3;;48.86986;2.350586
06/11/2019;1460000;75002;4;Local_indu_com_ou_assimile;539;0;;48.869582;2.34338
06/11/2019;1460000;75002;4;Local_indu_com_ou_assimile;243;0;;48.869582;2.34338
06/11/2019;1460000;75002;4;Local_indu_com_ou_assimile;31;0;;48.869582;2.34338
06/11/2019;1460000;75002;4;Local_indu_com_ou_assimile;22;0;;48.869582;2.34338
23/10/2019;305500;75002;4;Local_indu_com_ou_assimile;60;0;;48.868388;2.350465
13/11/2019;1640000;75004;2;Appartement;96;4;;48.857156;2.356882
18/11/2019;1680000;75004;;;;;;48.849702;2.362757
18/11/2019;1680000;75004;;;;;;48.849702;2.362757
25/10/2019;664300;75004;2;Appartement;60;3;;48.859951;2.354976
30/10/2019;7200000;75004;2;Appartement;175;5;;48.853452;2.353305
25/10/2019;1013000;75004;3;Dependance;;0;;48.852861;2.36543
25/10/2019;1013000;75004;2;Appartement;76;3;;48.85242;2.361386
04/11/2019;410000;75002;2;Appartement;40;2;;48.866376;2.350629
25/10/2019;363200;75004;2;Appartement;24;1;;48.854648;2.36843
30/10/2019;35000;75004;3;Dependance;;0;;48.85626;2.363606
31/10/2019;1534400;75004;2;Appartement;110;3;;48.85357;2.364992
08/11/2019;1300000;75004;2;Appartement;65;4;;48.853853;2.359559
18/11/2019;160000;75004;2;Appartement;15;1;;48.857495;2.356079
31/10/2019;335000;75004;2;Appartement;22;0;;48.851481;2.356821
19/11/2019;400000;75004;2;Appartement;31;2;;48.857517;2.3546
06/11/2019;150000;75002;4;Local_indu_com_ou_assimile;20;0;;48.86919;2.349775
06/11/2019;2126000;75002;4;Local_indu_com_ou_assimile;224;0;;48.86866;2.349033
13/11/2019;35000;75002;2;Appartement;15;1;;48.869065;2.352019
07/11/2019;321000;75002;2;Appartement;28;2;;48.86629;2.345497
12/11/2019;671350;75002;2;Appartement;50;2;;48.867913;2.348074
08/11/2019;820000;75004;2;Appartement;57;2;;48.8556;2.362827
20/11/2019;3800000;75004;4;Local_indu_com_ou_assimile;50;0;;48.856929;2.356622
20/11/2019;3800000;75004;4;Local_indu_com_ou_assimile;40;0;;48.856929;2.356622
20/11/2019;3800000;75004;4;Local_indu_com_ou_assimile;100;0;;48.856929;2.356622
12/11/2019;331000;75004;2;Appartement;25;1;;48.856561;2.359106
22/11/2019;282250;75004;2;Appartement;19;1;;48.861523;2.350456
19/11/2019;727000;75004;2;Appartement;54;2;;48.848333;2.364563
30/10/2019;376500;75002;2;Appartement;29;2;;48.867466;2.351804
18/11/2019;1018000;75004;2;Appartement;90;4;;48.860209;2.354241
25/10/2019;1224781;75004;4;Local_indu_com_ou_assimile;63;0;;48.855769;2.359484
18/11/2019;310000;75004;2;Appartement;26;1;;48.848333;2.364563
06/11/2019;578700;75004;2;Appartement;40;2;;48.859175;2.350076
06/11/2019;450000;75002;2;Appartement;37;2;;48.865472;2.351169
20/11/2019;466700;75004;2;Appartement;37;2;;48.861759;2.35054
25/10/2019;773026;75004;4;Local_indu_com_ou_assimile;30;0;;48.852119;2.356408
30/10/2019;139000;75002;2;Appartement;15;1;;48.869713;2.349336
05/11/2019;10000;75004;2;Appartement;29;1;;48.856919;2.360266
05/11/2019;10000;75004;4;Local_indu_com_ou_assimile;72;0;;48.856919;2.360266
07/11/2019;70000;75002;2;Appartement;13;1;;48.866217;2.35177
20/11/2019;265000;75004;2;Appartement;10;1;;48.85222;2.361478
14/11/2019;1472900;75002;2;Appartement;80;3;;48.867335;2.336429
19/11/2019;180000;75004;3;Dependance;;0;;48.851529;2.366057
08/11/2019;4615000;75004;2;Appartement;15;1;95;48.853952;2.361931
08/11/2019;4615000;75004;2;Appartement;57;4;95;48.853952;2.361931
08/11/2019;4615000;75004;2;Appartement;52;3;95;48.853952;2.361931
08/11/2019;4615000;75004;2;Appartement;78;4;95;48.853952;2.361931
08/11/2019;4615000;75004;2;Appartement;70;4;95;48.853952;2.361931
08/11/2019;4615000;75004;4;Local_indu_com_ou_assimile;35;0;95;48.853952;2.361931
08/11/2019;4615000;75004;2;Appartement;70;4;95;48.853952;2.361931
08/11/2019;4615000;75004;2;Appartement;68;4;95;48.853952;2.361931
29/10/2019;700000;75004;4;Local_indu_com_ou_assimile;50;0;;48.85242;2.361386
16/11/2019;800000;75002;4;Local_indu_com_ou_assimile;150;0;;48.866844;2.35251
05/11/2019;395000;75002;2;Appartement;38;2;;48.865893;2.348766
13/11/2019;5000;75002;2;Appartement;31;1;;48.868134;2.336855
31/10/2019;510000;75004;2;Appartement;40;1;;48.852498;2.363407
15/11/2019;335000;75002;2;Appartement;43;2;;48.86626;2.345661
27/11/2019;1000000;75004;2;Appartement;64;3;;48.854431;2.366144
15/11/2019;525000;75002;2;Appartement;43;2;;48.86626;2.345661
13/11/2019;755057;75002;2;Appartement;65;2;;48.86945;2.351626
13/11/2019;250000;75002;2;Appartement;25;1;;48.863731;2.35042
12/11/2019;1032800;75002;2;Appartement;95;4;;48.865973;2.350205
15/11/2019;398000;75004;2;Appartement;39;2;;48.852982;2.365903
26/11/2019;200000;75004;2;Appartement;18;1;;48.853859;2.350327
15/11/2019;421750;75002;2;Appartement;33;2;;48.865152;2.348007
27/11/2019;198600;75002;2;Appartement;17;1;;48.865495;2.347493
04/11/2019;790000;75002;2;Appartement;65;4;;48.868253;2.350638
27/11/2019;8000;75002;2;Appartement;17;1;;48.865495;2.347493
22/11/2019;177000;75002;2;Appartement;20;1;;48.869007;2.352813
22/11/2019;45000;75002;2;Appartement;10;1;;48.869007;2.352813
18/11/2019;;75002;2;Appartement;57;2;;48.868561;2.331089
06/11/2019;15250;75004;4;Local_indu_com_ou_assimile;24;0;;48.85191;2.35587
14/11/2019;303700;75002;2;Appartement;13;1;;48.865004;2.347211
14/11/2019;303700;75002;2;Appartement;24;1;;48.865004;2.347211
14/11/2019;501682;75002;3;Dependance;;0;;48.866061;2.347749
14/11/2019;501682;75002;2;Appartement;43;2;;48.866061;2.347749
22/11/2019;485000;75002;2;Appartement;51;3;;48.869013;2.35261
26/11/2019;2300000;75004;3;Dependance;;0;;48.859727;2.356847
26/11/2019;2300000;75004;4;Local_indu_com_ou_assimile;56;0;;48.859727;2.356847
26/11/2019;2300000;75004;2;Appartement;23;1;;48.859727;2.356847
19/11/2019;420000;75002;2;Appartement;36;1;;48.865129;2.349757
29/11/2019;660000;75004;2;Appartement;49;2;;48.853655;2.364717
28/11/2019;300000;75004;2;Appartement;25;1;;48.853648;2.364514
22/11/2019;20000;75004;2;Appartement;16;1;;48.85286;2.363252
22/11/2019;20000;75004;2;Appartement;28;1;;48.85286;2.363252
22/11/2019;919450;75002;2;Appartement;65;2;;48.868368;2.347025
28/11/2019;196200;75004;2;Appartement;30;1;;48.855847;2.363626
05/11/2019;315000;75004;3;Dependance;;0;;48.858333;2.351552
15/11/2019;400000;75002;4;Local_indu_com_ou_assimile;20;0;;48.86953;2.349453
06/11/2019;10000;75004;2;Appartement;34;2;;48.854413;2.366948
28/11/2019;660000;75002;2;Appartement;59;3;;48.870153;2.339447
28/11/2019;321000;75002;2;Appartement;27;2;;48.870265;2.343762
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;214;0;256;48.869181;2.332014
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;68;0;256;48.869181;2.332014
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;59;0;256;48.869181;2.332014
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;161;0;256;48.869181;2.332014
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;296;0;256;48.869181;2.332014
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;164;0;256;48.869181;2.332014
08/11/2019;16500000;75002;4;Local_indu_com_ou_assimile;148;0;256;48.869181;2.332014
19/11/2019;100000;75004;2;Appartement;370;9;;48.857003;2.354499
06/11/2019;380000;75002;4;Local_indu_com_ou_assimile;25;0;;48.868649;2.352815
06/11/2019;380000;75002;4;Local_indu_com_ou_assimile;25;0;;48.868667;2.352588
13/11/2019;297000;75004;2;Appartement;18;1;;48.85813;2.35705
04/12/2019;2447000;75002;2;Appartement;149;4;;48.868604;2.33572
26/11/2019;576950;75002;2;Appartement;59;3;;48.869389;2.352895
18/11/2019;253850;75002;2;Appartement;22;1;;48.868436;2.348293
27/11/2019;285000;75004;2;Appartement;22;1;;48.854935;2.368312
27/11/2019;659000;75004;2;Appartement;50;2;;48.854596;2.364182
20/11/2019;145777;75004;2;Appartement;21;0;;48.85222;2.361478
18/11/2019;332000;75004;2;Appartement;17;1;;48.859956;2.353643
29/11/2019;281550;75002;2;Appartement;21;1;;48.869167;2.335396
29/11/2019;875000;75004;2;Appartement;70;2;;48.852023;2.355721
02/12/2019;276000;75004;2;Appartement;27;1;;48.853943;2.368275
07/11/2019;351840;75002;2;Appartement;32;1;;48.871079;2.340274
07/11/2019;550000;75002;4;Local_indu_com_ou_assimile;57;0;;48.867715;2.347094
29/11/2019;550000;75004;2;Appartement;36;2;;48.856815;2.357475
21/11/2019;175000;75002;2;Appartement;18;1;;48.869713;2.349336
19/11/2019;1450000;75002;4;Local_indu_com_ou_assimile;122;0;;48.866986;2.352054
19/11/2019;22000;75002;3;Dependance;;0;;48.867592;2.351423
03/12/2019;1155000;75004;4;Local_indu_com_ou_assimile;55;0;;48.857292;2.357679
02/12/2019;648760;75002;2;Appartement;38;2;;48.867151;2.336916
20/11/2019;576000;75002;2;Appartement;70;5;;48.869024;2.347573
14/11/2019;70000;75002;3;Dependance;;0;;48.869389;2.352895
22/11/2019;538000;75002;2;Appartement;41;3;;48.868004;2.349325
18/11/2019;300000;75002;2;Appartement;55;2;;48.86945;2.347995
04/12/2019;320600;75002;2;Appartement;25;1;;48.865342;2.349927
27/11/2019;702700;75004;2;Appartement;49;2;;48.848285;2.364191
27/11/2019;702700;75004;3;Dependance;;0;;48.848285;2.364191
15/11/2019;720000;75004;3;Dependance;;0;;48.858228;2.35523
15/11/2019;720000;75004;3;Dependance;;0;;48.858228;2.35523
15/11/2019;720000;75004;2;Appartement;57;2;;48.858228;2.35523
25/11/2019;595000;75004;2;Appartement;48;3;;48.852626;2.366413
09/12/2019;160000;75002;2;Appartement;12;1;;48.866737;2.346085
27/11/2019;380000;75004;2;Appartement;31;2;;48.854413;2.366948
31/10/2019;2073000;75004;4;Local_indu_com_ou_assimile;140;0;;48.858576;2.355685
26/11/2019;260000;75004;2;Appartement;20;1;;48.856031;2.363185
10/12/2019;660000;75002;2;Appartement;47;2;;48.867752;2.352147
10/12/2019;806240;75004;2;Appartement;58;3;;48.856569;2.36234
09/12/2019;370000;75004;2;Appartement;28;2;;48.851948;2.354197
09/12/2019;370000;75004;2;Appartement;61;3;;48.851948;2.354197
12/12/2019;505100;75002;2;Appartement;45;1;;48.870236;2.340339
28/11/2019;370000;75002;2;Appartement;15;1;;48.865004;2.347211
28/11/2019;370000;75002;2;Appartement;24;1;;48.865004;2.347211
09/12/2019;216964;75004;2;Appartement;12;1;;48.851926;2.355584
29/11/2019;450000;75004;2;Appartement;48;2;;48.853968;2.366593
04/12/2019;95000;75002;3;Dependance;;0;;48.86626;2.345661
28/11/2019;550000;75004;2;Appartement;200;4;;48.859502;2.34996
28/11/2019;550000;75004;2;Appartement;25;1;;48.859502;2.34996
10/12/2019;2307693;75004;3;Dependance;;0;;48.853105;2.353402
10/12/2019;2307693;75004;2;Appartement;40;2;;48.853105;2.353402
10/12/2019;2307693;75004;2;Appartement;27;1;;48.853105;2.353402
19/11/2019;53800;75002;3;Dependance;;0;;48.870175;2.348868
06/12/2019;1232000;75004;2;Appartement;110;4;;48.853286;2.366072
28/11/2019;250000;75002;2;Appartement;30;2;;48.865342;2.349927
10/12/2019;1340000;75004;2;Appartement;195;5;;48.852674;2.355507
10/12/2019;2180000;75004;2;Appartement;65;4;;48.854965;2.360161
10/12/2019;2180000;75004;2;Appartement;117;5;;48.854965;2.360161
10/12/2019;2180000;75004;2;Appartement;59;4;;48.854965;2.360161
10/12/2019;2180000;75004;3;Dependance;;0;;48.854965;2.360161
10/12/2019;2180000;75004;3;Dependance;;0;;48.854965;2.360161
11/12/2019;400000;75004;2;Appartement;35;2;;48.854158;2.362916
13/12/2019;532800;75002;2;Appartement;48;2;;48.868134;2.336855
13/12/2019;360000;75004;2;Appartement;26;2;;48.854188;2.363208
25/11/2019;1620000;75004;3;Dependance;;0;;48.859592;2.349574
25/11/2019;1620000;75004;2;Appartement;20;1;;48.859592;2.349574
25/11/2019;1620000;75004;3;Dependance;;0;;48.859592;2.349574
25/11/2019;1620000;75004;2;Appartement;79;2;;48.85968;2.349577
25/11/2019;1620000;75004;2;Appartement;110;3;;48.85968;2.349577
10/12/2019;680000;75004;2;Appartement;40;3;;48.852242;2.355736
13/12/2019;680000;75002;4;Local_indu_com_ou_assimile;24;0;;48.864805;2.349325
13/12/2019;815000;75002;2;Appartement;60;2;;48.86866;2.331416
29/11/2019;654000;75002;2;Appartement;52;3;;48.86679;2.34523
12/12/2019;250000;75002;2;Appartement;21;1;;48.868436;2.348293
16/12/2019;427500;75002;4;Local_indu_com_ou_assimile;55;0;;48.865853;2.345273
11/12/2019;422090;75004;2;Appartement;38;1;;48.854474;2.367745
12/12/2019;753700;75004;2;Appartement;60;2;;48.857389;2.354835
25/11/2019;2100000;75002;2;Appartement;170;5;;48.870617;2.340723
29/11/2019;1295000;75002;2;Appartement;107;4;;48.868917;2.348
28/11/2019;190000;75002;2;Appartement;12;1;;48.870724;2.341752
17/12/2019;681665;75002;2;Appartement;52;2;;48.86524;2.3464
11/12/2019;400000;75002;2;Appartement;40;2;;48.865342;2.349927
13/12/2019;520000;75004;2;Appartement;40;2;;48.855739;2.357455
10/12/2019;505000;75002;2;Appartement;40;3;;48.865642;2.346764
13/12/2019;510000;75002;2;Appartement;41;1;;48.871079;2.340274
16/12/2019;318000;75004;2;Appartement;14;1;;48.856187;2.360708
10/12/2019;330000;75004;2;Appartement;23;2;;48.855399;2.36335
04/12/2019;1635000;75004;4;Local_indu_com_ou_assimile;23;0;;48.859831;2.356142
04/12/2019;1635000;75004;4;Local_indu_com_ou_assimile;73;0;;48.859831;2.356142
05/12/2019;170000;75004;2;Appartement;67;4;;48.852156;2.366812
28/11/2019;984800;75002;2;Appartement;69;3;;48.870248;2.341033
12/12/2019;170000;75004;2;Appartement;21;1;;48.859534;2.350313
17/12/2019;610000;75004;2;Appartement;50;3;;48.85173;2.35612
29/11/2019;;75002;2;Appartement;28;2;;48.869889;2.350301
13/12/2019;203500;75002;3;Dependance;;0;;48.869889;2.347495
13/12/2019;203500;75002;2;Appartement;25;1;;48.869889;2.347495
10/12/2019;35000;75004;3;Dependance;;0;;48.848285;2.364191
06/12/2019;380000;75004;2;Appartement;34;2;;48.858698;2.353209
19/12/2019;300000;75004;2;Appartement;27;2;;48.85745;2.357759
19/12/2019;300000;75004;3;Dependance;;0;;48.85745;2.357759
17/12/2019;136000;75004;2;Appartement;15;1;;48.850859;2.358021
03/12/2019;365000;75002;2;Appartement;18;1;;48.866724;2.341465
12/12/2019;5000;75004;2;Appartement;43;2;;48.854697;2.36171
12/12/2019;5000;75004;2;Appartement;43;2;;48.854697;2.36171
25/11/2019;450000;75002;3;Dependance;;0;;48.864633;2.349262
25/11/2019;450000;75002;2;Appartement;27;1;;48.864633;2.349262
03/12/2019;349790;75002;4;Local_indu_com_ou_assimile;47;0;;48.866033;2.347855
19/12/2019;960000;75004;2;Appartement;80;2;;48.857075;2.356328
09/12/2019;773584;75004;2;Appartement;54;3;;48.856031;2.363185
03/12/2019;167610;75002;2;Appartement;27;2;;48.868708;2.351642
23/12/2019;265679;75002;2;Appartement;19;1;;48.867736;2.346427
19/12/2019;72000;75002;4;Local_indu_com_ou_assimile;159;0;;48.867806;2.346153
10/12/2019;1414200;75004;2;Appartement;69;4;;48.857109;2.361086
29/11/2019;33000;75004;3;Dependance;;0;;48.858041;2.357623
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;304;0;237;48.864196;2.349562
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;98;0;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;21;2;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;50;3;237;48.864196;2.349562
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;143;0;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;20;1;237;48.864196;2.349562
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;68;0;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;36;1;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;50;3;237;48.864196;2.349562
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;180;0;237;48.864196;2.349562
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;61;0;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;102;4;237;48.864196;2.349562
17/12/2019;15000000;75002;3;Dependance;;0;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;58;3;237;48.864196;2.349562
17/12/2019;15000000;75002;4;Local_indu_com_ou_assimile;107;0;237;48.864196;2.349562
17/12/2019;15000000;75002;2;Appartement;33;2;237;48.864196;2.349562
19/12/2019;14000000;;;;;;;48.869232;2.346077
29/11/2019;80000;75004;2;Appartement;113;4;;48.856498;2.360298
06/12/2019;125000;75002;4;Local_indu_com_ou_assimile;138;0;;48.864981;2.350756
06/12/2019;125000;75002;4;Local_indu_com_ou_assimile;70;0;;48.864981;2.350756
28/11/2019;1250000;75002;4;Local_indu_com_ou_assimile;108;0;;48.869134;2.35098
23/12/2019;521850;75002;2;Appartement;37;2;;48.867053;2.34553
