valeur_fonciere,code_postal,type_local,surface,nombre_pieces_principales,month,year
575000,75016,0,1272,2,10,2019
657000,75016,0,1272,2,10,2019
182000,75016,2,1272,7,10,2019
95000,75016,2,1272,7,10,2019
130000,75016,0,1272,1,10,2019
400000,75016,0,1272,3,10,2019
574500,75016,3,1272,7,10,2019
25000,75016,2,1272,7,10,2019
1280000,75016,0,1272,4,10,2019
1280000,75016,2,1272,7,10,2019
3400,75016,2,1272,7,10,2019
1050000,75016,0,1272,3,10,2019
522500,75016,0,1272,2,10,2019
399000,75016,0,1272,3,10,2019
1205000,75016,0,1272,6,10,2019
90000,75016,2,1272,7,10,2019
1200000,75016,2,1272,7,10,2019
1200000,75016,0,1272,2,10,2019
616600,75016,0,1272,3,10,2019
29000,75016,2,1272,7,10,2019
824000,75016,0,1272,4,10,2019
575000,75016,0,1272,3,10,2019
1339550,75016,0,1272,5,10,2019
400000,75016,0,1272,2,10,2019
4700000,75016,0,1272,7,10,2019
125000,75016,0,1272,1,10,2019
89000,75016,2,1272,7,10,2019
44000,75016,2,1272,7,10,2019
111000,75016,0,1272,1,10,2019
1860000,75016,0,1272,5,10,2019
1860000,75016,0,1272,6,10,2019
280000,75016,0,1272,1,10,2019
57692,75016,2,1272,7,10,2019
82000,75016,2,1272,7,10,2019
460000,75016,0,1272,3,10,2019
60000,75016,2,1272,7,10,2019
5068000,75016,3,1272,7,9,2019
1479350,75016,0,1272,5,10,2019
2150000,75016,0,1272,4,7,2019
237020,75016,0,1272,2,10,2019
207000,75016,0,1272,1,10,2019
220000,75016,0,1272,4,9,2019
317500,75016,0,1272,2,10,2019
1230000,75016,2,1272,7,10,2019
1230000,75016,0,1272,4,10,2019
1055000,75016,0,1272,4,9,2019
841700,75016,0,1272,3,10,2019
65000,75016,2,1272,7,10,2019
2970000,75016,2,1272,7,10,2019
2970000,75016,0,1272,7,10,2019
1115000,75016,2,1272,7,10,2019
1115000,75016,0,1272,4,10,2019
261000,75016,0,1272,4,9,2019
170000,75016,2,1272,7,10,2019
1260000,75016,2,1272,7,10,2019
1260000,75016,0,1272,4,10,2019
1908000,75016,0,1272,4,10,2019
1908000,75016,2,1272,7,10,2019
220000,75016,0,1272,1,10,2019
152462,75016,2,1272,7,10,2019
760000,75016,0,1272,2,10,2019
830000,75016,0,1272,4,10,2019
830000,75016,2,1272,7,10,2019
280000,75016,0,1272,2,10,2019
470000,75016,0,1272,2,9,2019
1615000,75016,0,1272,5,10,2019
1615000,75016,0,1272,3,10,2019
495000,75016,0,1272,2,10,2019
495000,75016,2,1272,7,10,2019
485000,75016,0,1272,3,10,2019
585000,75016,0,1272,2,9,2019
180000,75016,0,1272,1,10,2019
3000000,75016,1,122,7,10,2019
541600,75016,0,1272,3,10,2019
6500000,75016,1,1272,8,10,2019
4731954,75016,3,1272,7,9,2019
448500,75016,0,1272,2,10,2019
150000,75016,0,1272,1,9,2019
832680,75016,0,1272,8,10,2019
832680,75016,2,1272,7,10,2019
175000,75016,0,1272,1,10,2019
530000,75016,0,1272,3,9,2019
1650000,75016,3,1272,7,10,2019
930200,75016,0,1272,3,9,2019
190000,75016,0,1272,1,10,2019
850000,75016,0,1272,2,10,2019
330000,75016,0,1272,2,10,2019
748400,75016,2,1272,7,9,2019
748400,75016,0,1272,2,9,2019
87000,75016,0,1272,1,10,2019
260000,75016,0,1272,1,10,2019
615000,75016,0,1272,3,10,2019
1043000,75016,0,1272,2,10,2019
1150000,75016,3,1272,7,10,2019
905000,75016,0,1272,4,10,2019
1285000,75016,2,1272,7,10,2019
1285000,75016,0,1272,5,10,2019
1663700,75016,0,1272,6,10,2019
1663700,75016,2,1272,7,10,2019
360000,75016,0,1272,1,10,2019
945000,75016,0,1272,5,10,2019
945000,75016,2,1272,7,10,2019
615000,75016,0,1272,2,10,2019
595000,75016,0,1272,2,9,2019
6194000,75016,1,1272,8,10,2019
6194000,75016,1,1272,10,10,2019
540000,75016,0,1272,2,10,2019
916900,75016,0,1272,4,10,2019
916900,75016,2,1272,7,10,2019
753000,75016,0,1272,4,10,2019
753000,75016,2,1272,7,10,2019
63636,75016,2,1272,7,10,2019
427500,75016,0,1272,2,10,2019
30000,75016,2,1272,7,3,2019
45000,75016,3,1272,7,10,2019
55000,75016,2,1272,7,10,2019
2600000,75016,0,1272,5,9,2019
2600000,75016,0,1272,1,9,2019
1495000,75016,2,1272,7,10,2019
1495000,75016,0,1272,5,10,2019
600000,75016,2,1272,7,10,2019
600000,75016,0,1272,2,10,2019
135000,75016,2,1272,7,10,2019
1770000,75016,0,1272,6,10,2019
3508846,75016,0,1272,5,10,2019
1066000,75016,0,1272,3,10,2019
2020000,75016,0,1272,5,10,2019
46000,75016,2,1272,7,10,2019
91000,75016,0,1272,1,9,2019
197000,75016,2,1272,7,10,2019
141000,75016,2,1272,7,10,2019
450000,75016,3,1272,7,10,2019
734000,75016,0,1272,2,10,2019
319000,75016,0,1272,2,10,2019
590000,75016,3,1272,7,9,2019
1878000,75016,0,1272,1,10,2019
1878000,75016,0,1272,3,10,2019
260400,75016,0,1272,1,9,2019
250000,75016,0,1272,1,9,2019
1588500,75016,0,1272,5,10,2019
5890500,75016,2,1272,7,9,2019
5890500,75016,0,1272,8,9,2019
935000,75016,0,1272,4,10,2019
202000,75016,0,1272,1,10,2019
1058300,75016,0,1272,4,10,2019
120000,75016,0,1272,1,10,2019
120000,75016,2,1272,7,10,2019
1280000,75016,0,1272,3,10,2019
2354600,75016,0,1272,6,9,2019
2354600,75016,2,1272,7,9,2019
4500000,75016,3,377,7,9,2019
524440,75016,0,1272,2,10,2019
2639300,75016,1,91,5,10,2019
3350000,75016,0,1272,4,10,2019
3350000,75016,0,1272,2,10,2019
3350000,75016,2,1272,7,10,2019
580000,75016,0,1272,1,10,2019
2310000,75016,2,1272,7,10,2019
2310000,75016,0,1272,6,10,2019
3160000,75016,0,1272,6,10,2019
1205000,75016,0,1272,4,10,2019
1250000,75016,0,1272,4,10,2019
1697500,75016,0,1272,5,10,2019
1697500,75016,2,1272,7,10,2019
1795000,75016,0,1272,6,10,2019
811000,75016,2,1272,7,10,2019
811000,75016,0,1272,3,10,2019
45000,75016,2,1272,7,10,2019
9000,75016,0,1272,4,10,2019
1450050,75016,0,1272,6,10,2019
1450050,75016,2,1272,7,10,2019
121000,75016,2,1272,7,10,2019
112000,75016,2,1272,7,10,2019
195000,75016,0,1272,1,10,2019
695000,75016,0,1272,2,10,2019
685000,75016,2,1272,7,10,2019
685000,75016,0,1272,1,10,2019
905000,75016,0,1272,3,10,2019
905000,75016,2,1272,7,10,2019
148050,75016,0,1272,1,10,2019
71000,75016,2,1272,7,10,2019
1360577,75016,0,1272,6,10,2019
1360577,75016,2,1272,7,10,2019
1360577,75016,0,1272,1,10,2019
1100000,75016,0,1272,4,10,2019
60000,75016,3,1272,7,10,2019
150000,75016,0,1272,1,10,2019
230000,75016,0,1272,1,10,2019
476000,75016,0,1272,2,10,2019
750000,75016,0,1272,5,10,2019
980000,75016,0,1272,4,9,2019
671800,75016,0,1272,3,10,2019
425000,75016,0,1272,3,10,2019
850000,75016,0,1272,4,10,2019
620000,75016,0,1272,3,10,2019
1220000,75016,0,1272,3,10,2019
110000,75016,2,1272,7,10,2019
25000,75016,2,1272,7,9,2019
38000,75016,2,1272,7,10,2019
505000,75016,0,1272,4,10,2019
466235,75016,2,1272,7,10,2019
466235,75016,0,1272,3,10,2019
335000,75016,0,1272,3,10,2019
335000,75016,0,1272,2,10,2019
10000,75016,2,1272,7,10,2019
906500,75016,0,1272,4,10,2019
906500,75016,2,1272,7,10,2019
2665500,75016,1,78,6,10,2019
370000,75016,0,1272,2,10,2019
2071650,75016,0,1272,4,10,2019
2071650,75016,2,1272,7,10,2019
1176300,75016,3,1272,7,10,2019
1176300,75016,0,1272,2,10,2019
267500,75016,0,1272,3,10,2019
400000,75016,0,1272,1,10,2019
125000,75016,2,1272,7,10,2019
3550000,75016,2,1272,7,10,2019
3550000,75016,0,1272,6,10,2019
20000,75016,2,1272,7,10,2019
3274960,75016,0,1272,7,10,2019
3055000,75016,2,1272,7,10,2019
3055000,75016,0,1272,5,10,2019
650000,75016,3,1272,7,10,2019
375000,75016,0,1272,1,10,2019
405000,75016,0,1272,5,10,2019
405000,75016,0,1272,2,10,2019
143260,75016,2,1272,7,10,2019
1958000,75016,0,1272,5,10,2019
1958000,75016,2,1272,7,10,2019
1491846,75016,0,1272,5,10,2019
780000,75016,0,1272,3,10,2019
127807,75016,2,1272,7,10,2019
2000,75016,2,1272,7,10,2019
1320600,75016,2,1272,7,10,2019
1320600,75016,0,1272,4,10,2019
1355000,75016,0,1272,4,10,2019
1355000,75016,2,1272,7,10,2019
388300,75016,0,1272,1,10,2019
1686600,75016,0,1272,5,10,2019
1686600,75016,2,1272,7,10,2019
600000,75016,0,1272,1,10,2019
395000,75016,0,1272,1,10,2019
131670,75016,2,1272,7,10,2019
131670,75016,0,1272,5,10,2019
75000,75016,2,1272,7,10,2019
10435023,75016,2,1272,7,10,2019
10435023,75016,0,1272,7,10,2019
61000,75016,2,1272,7,10,2019
274700,75016,0,1272,1,10,2019
2200000,75016,0,1272,6,10,2019
2200000,75016,2,1272,7,10,2019
595000,75016,0,1272,3,10,2019
123000,75016,2,1272,7,10,2019
640000,75016,0,1272,3,10,2019
80000,75016,2,1272,7,11,2019
750000,75016,3,1272,7,10,2019
510000,75016,0,1272,2,10,2019
315000,75016,0,1272,1,10,2019
3508846,75016,0,1272,1,10,2019
1024400,75016,0,1272,4,10,2019
30000,75016,2,1272,7,10,2019
495050,75016,0,1272,2,10,2019
845000,75016,0,1272,2,10,2019
128000,75016,0,1272,1,10,2019
1925000,75016,0,1272,6,10,2019
1900939,75016,0,1272,5,10,2019
2300000,75016,2,1272,7,10,2019
2300000,75016,0,1272,6,10,2019
1116400,75016,0,1272,3,10,2019
1494150,75016,0,1272,4,10,2019
740000,75016,0,1272,3,10,2019
215000,75016,0,1272,1,10,2019
1050000,75016,2,1272,7,10,2019
1050000,75016,0,1272,4,10,2019
282000,75016,2,1272,7,10,2019
2711800,75016,0,1272,6,10,2019
2711800,75016,2,1272,7,10,2019
1324000,75016,0,1272,3,11,2019
130000,75016,2,1272,7,10,2019
3508846,75016,2,1272,7,10,2019
3508846,75016,0,1272,3,10,2019
330000,75016,2,1272,7,10,2019
645600,75016,0,1272,3,10,2019
1420000,75016,0,1272,4,10,2019
308000,75016,0,1272,1,10,2019
2500,75016,2,1272,7,10,2019
560000,75016,0,1272,3,10,2019
420000,75016,0,1272,1,10,2019
62240,75016,0,1272,1,11,2019
62240,75016,0,1272,2,11,2019
1240000,75016,0,1272,5,10,2019
630000,75016,0,1272,2,11,2019
1387900,75016,0,1272,5,10,2019
730000,75016,0,1272,2,10,2019
730000,75016,2,1272,7,10,2019
82524,75016,0,1272,1,10,2019
1431600,75016,0,1272,3,10,2019
259500,75016,0,1272,1,10,2019
939150,75016,0,1272,4,10,2019
5840000,75016,0,1272,8,10,2019
1174757,75016,0,1272,3,10,2019
240000,75016,0,1272,1,10,2019
750000,75016,0,1272,4,10,2019
900000,75016,0,1272,3,10,2019
900000,75016,2,1272,7,10,2019
1230000,75016,0,1272,3,10,2019
72500,75016,2,1272,7,10,2019
1440000,75016,0,1272,4,10,2019
1033550,75016,0,1272,2,10,2019
1348690,75016,0,1272,5,10,2019
700000,75016,0,1272,3,10,2019
475000,75016,0,1272,2,10,2019
850000,75016,0,1272,3,10,2019
290000,75016,0,1272,2,11,2019
250000,75016,0,1272,1,10,2019
2260000,75016,0,1272,5,10,2019
2260000,75016,2,1272,7,10,2019
810550,75016,0,1272,3,10,2019
1026400,75016,0,1272,4,10,2019
342000,75016,0,1272,1,10,2019
52884,75016,2,1272,7,10,2019
880010,75016,0,1272,2,10,2019
1315500,75016,0,1272,3,10,2019
1315500,75016,3,1272,7,10,2019
1315500,75016,2,1272,7,10,2019
105000,75016,2,1272,7,11,2019
375000,75016,0,1272,2,7,2019
420000,75016,0,1272,2,11,2019
1190000,75016,2,1272,7,11,2019
1190000,75016,0,1272,3,11,2019
1386000,75016,0,1272,4,10,2019
580000,75016,0,1272,2,10,2019
461941,75016,0,1272,3,10,2019
1056000,75016,0,1272,4,10,2019
1790000,75016,2,1272,7,11,2019
1790000,75016,0,1272,4,11,2019
900000,75016,0,1272,2,10,2019
163360,75016,2,1272,7,10,2019
1123600,75016,0,1272,3,11,2019
2125000,75016,0,1272,3,10,2019
1000,75016,2,1272,7,10,2019
500,75016,2,1272,7,10,2019
903382,75016,0,1272,6,11,2019
1028730,75016,0,1272,3,10,2019
5700000,75016,3,1272,7,11,2019
433400,75016,0,1272,2,10,2019
77000,75016,2,1272,7,10,2019
14600,75016,2,1272,7,10,2019
124000,75016,0,1272,1,10,2019
55000,75016,2,1272,7,11,2019
430000,75016,0,1272,1,10,2019
885000,75016,0,1272,3,10,2019
192307,75016,2,1272,7,11,2019
650000,75016,0,1272,3,10,2019
103500,75016,0,1272,1,10,2019
1485000,75016,0,1272,3,10,2019
1485000,75016,2,1272,7,10,2019
770000,75016,0,1272,5,10,2019
1289880,75016,0,1272,4,11,2019
1030000,75016,0,1272,4,10,2019
1030000,75016,2,1272,7,10,2019
255000,75016,0,1272,2,10,2019
43000,75016,2,1272,7,11,2019
1600000,75016,2,1272,7,10,2019
1600000,75016,0,1272,4,10,2019
730000,75016,0,1272,3,10,2019
4100000,75016,0,1272,1,11,2019
4100000,75016,2,1272,7,11,2019
4100000,75016,0,1272,2,11,2019
4100000,75016,0,1272,6,11,2019
760000,75016,0,1272,2,11,2019
1317000,75016,0,1272,4,10,2019
1400000,75016,0,1272,4,11,2019
1620000,75016,2,1272,7,11,2019
1620000,75016,0,1272,3,11,2019
1950000,75016,0,1272,4,11,2019
2200000,75016,0,1272,3,10,2019
2200000,75016,0,1272,2,10,2019
1448000,75016,0,1272,6,11,2019
1448000,75016,2,1272,7,11,2019
529000,75016,0,1272,2,11,2019
840000,75016,2,1272,7,10,2019
840000,75016,0,1272,4,10,2019
643900,75016,0,1272,3,11,2019
876000,75016,0,1272,3,10,2019
1165000,75016,2,1272,7,11,2019
1165000,75016,0,1272,5,11,2019
120000,75016,2,1272,7,11,2019
45000,75016,2,1272,7,11,2019
49220,75016,0,1272,1,10,2019
1208050,75016,0,1272,4,10,2019
1000000,75016,0,1272,4,10,2019
2738600,75016,0,1272,6,10,2019
1229000,75016,0,1272,2,10,2019
739200,75016,2,1272,7,11,2019
739200,75016,0,1272,3,11,2019
2222100,75016,0,1272,7,10,2019
415000,75016,0,1272,1,10,2019
1390000,75016,0,1272,6,11,2019
400000,75016,2,1272,7,10,2019
1850000,75016,0,1272,7,11,2019
400000,75016,3,1272,7,10,2019
1050000,75016,0,1272,3,11,2019
1772450,75016,0,1272,6,11,2019
1772450,75016,0,1272,1,11,2019
477000,75016,0,1272,1,10,2019
60000,75016,2,1272,7,11,2019
1790000,75016,0,1272,3,10,2019
1790000,75016,2,1272,7,10,2019
1140000,75016,0,1272,4,10,2019
46000,75016,2,1272,7,11,2019
50000,75016,2,1272,7,11,2019
1690000,75016,2,1272,7,10,2019
1690000,75016,0,1272,6,10,2019
1974500,75016,0,1272,5,11,2019
1974500,75016,2,1272,7,11,2019
54000,75016,2,1272,7,11,2019
1370000,75016,0,1272,3,11,2019
1370000,75016,0,1272,2,11,2019
2600000,75016,0,1272,5,10,2019
2600000,75016,2,1272,7,10,2019
1532200,75016,2,1272,7,10,2019
1532200,75016,0,1272,6,10,2019
1370000,75016,0,1272,5,10,2019
1370000,75016,2,1272,7,10,2019
246600,75016,0,1272,1,10,2019
778400,75016,0,1272,3,11,2019
875000,75016,0,1272,4,11,2019
68000,75016,2,1272,7,11,2019
51000,75016,2,1272,7,11,2019
750000,75016,0,1272,3,11,2019
398000,75016,0,1272,2,11,2019
325000,75016,0,1272,1,10,2019
1915250,75016,2,1272,7,11,2019
1915250,75016,0,1272,3,11,2019
2690000,75016,0,1272,7,10,2019
6500000,75016,2,1272,7,10,2019
6500000,75016,0,1272,10,10,2019
247279,75016,0,1272,2,11,2019
2385000,75016,0,1272,6,10,2019
2385000,75016,2,1272,7,10,2019
1582100,75016,0,1272,4,10,2019
69000,75016,2,1272,7,11,2019
1475000,75016,2,1272,7,11,2019
1475000,75016,0,1272,3,11,2019
329000,75016,0,1272,2,11,2019
218500,75016,0,1272,1,11,2019
270000,75016,3,1272,7,10,2019
65000,75016,2,1272,7,11,2019
65000,75016,2,948,7,11,2019
65000,75016,0,1272,7,11,2019
65000,75016,0,1272,3,11,2019
65000,75016,0,1272,6,11,2019
65000,75016,0,1272,5,11,2019
65000,75016,0,948,1,11,2019
65000,75016,0,1272,4,11,2019
65000,75016,0,1272,1,11,2019
65000,75016,0,1272,2,11,2019
443000,75016,3,1272,7,10,2019
59000,75016,2,1272,7,11,2019
1180000,75016,0,1272,2,10,2019
650000,75016,0,1272,2,11,2019
360000,75016,0,1272,2,10,2019
1038888,75016,0,1272,5,10,2019
1038888,75016,2,1272,7,10,2019
225000,75016,2,1272,7,10,2019
359000,75016,3,1272,7,9,2019
1320000,75016,3,1272,7,11,2019
446750,75016,0,1272,2,10,2019
1110000,75016,0,1272,5,10,2019
850000,75016,0,1272,4,11,2019
810000,75016,0,1272,4,10,2019
1345000,75016,2,1272,7,11,2019
1345000,75016,0,1272,4,11,2019
145000,75016,2,1272,7,11,2019
371000,75016,3,1272,7,11,2019
10000,75016,0,1272,4,10,2019
95000,75016,0,1272,1,11,2019
1946250,75016,0,1272,1,11,2019
1946250,75016,2,1272,7,11,2019
1946250,75016,0,1272,4,11,2019
1200940,75016,0,1272,4,11,2019
53000,75016,2,1272,7,10,2019
1170000,75016,0,1272,3,11,2019
1170000,75016,2,1272,7,11,2019
370000,75016,0,1272,1,11,2019
2600000,75016,0,1272,6,10,2019
2061000,75016,0,1272,5,11,2019
2061000,75016,2,1272,7,11,2019
1580000,75016,2,1272,7,10,2019
1580000,75016,0,1272,5,10,2019
3373077,75016,0,1272,6,10,2019
3373077,75016,2,1272,7,10,2019
128000,75016,2,1272,7,11,2019
1860000,75016,0,1272,1,11,2019
1860000,75016,2,1272,7,11,2019
1600000,75016,0,1272,5,11,2019
1137000,75016,2,1272,7,11,2019
1137000,75016,0,1272,3,11,2019
940000,75016,0,1272,2,11,2019
465000,75016,0,1272,2,11,2019
950000,75016,0,1272,3,11,2019
1401500,75016,0,1272,4,11,2019
23000,75016,2,1272,7,11,2019
540000,75016,0,1272,2,11,2019
1325000,75016,2,1272,7,11,2019
1325000,75016,0,1272,4,11,2019
1296150,75016,0,1272,4,11,2019
208050,75016,2,1272,7,10,2019
208050,75016,0,1272,6,10,2019
635000,75016,2,1272,7,2,2019
410000,75016,2,1272,7,10,2019
606360,75016,3,1272,7,10,2019
1085526,75016,3,1272,7,10,2019
109000,75016,2,1272,7,11,2019
830000,75016,3,1272,7,10,2019
4166667,75016,3,1272,7,10,2019
160000,75016,2,1272,7,10,2019
1168860,75016,3,1272,7,10,2019
300700,75016,3,1272,7,11,2019
1800000,75016,0,1272,5,11,2019
1800000,75016,2,1272,7,11,2019
267000,75016,0,1272,2,11,2019
535000,75016,0,1272,6,11,2019
145000,75016,2,1272,7,10,2019
335000,75016,0,1272,1,11,2019
2598000,75016,2,1272,7,11,2019
2598000,75016,0,1272,8,11,2019
125000,75016,0,1272,2,11,2019
111000,75016,2,1272,7,11,2019
89950,75016,0,1272,1,10,2019
2150000,75016,2,1272,7,11,2019
2150000,75016,0,1272,4,11,2019
400000,75016,0,1272,2,11,2019
390000,75016,0,1272,1,10,2019
249000,75016,2,1272,7,11,2019
132000,75016,2,1272,7,11,2019
1210000,75016,0,1272,4,11,2019
710000,75016,0,1272,2,11,2019
620000,75016,0,1272,2,11,2019
350000,75016,0,1272,1,11,2019
3950000,75016,3,1272,7,11,2019
635000,75016,0,1272,2,11,2019
40000,75016,2,1272,7,11,2019
1610000,75016,0,1272,3,11,2019
358654,75016,0,1272,2,11,2019
243000,75016,0,1272,1,11,2019
5800000,75016,0,417,1,11,2019
5800000,75016,3,417,7,11,2019
5800000,75016,1,417,5,11,2019
96000,75016,2,1272,7,11,2019
656000,75016,0,1272,3,11,2019
1535000,75016,0,1272,3,11,2019
1535000,75016,2,1272,7,11,2019
660450,75016,0,1272,3,11,2019
660450,75016,2,1272,7,11,2019
520000,75016,0,1272,2,11,2019
207500,75016,0,1272,1,11,2019
1500000,75016,0,1272,1,11,2019
1500000,75016,2,1272,7,11,2019
1500000,75016,0,1272,3,11,2019
900000,75016,2,1272,7,11,2019
900000,75016,0,1272,5,11,2019
1050000,75016,2,1272,7,11,2019
1050000,75016,0,1272,2,11,2019
1100000,75016,0,1272,4,11,2019
841200,75016,2,1272,7,11,2019
841200,75016,0,1272,3,11,2019
1276550,75016,2,1272,7,11,2019
1276550,75016,0,1272,4,11,2019
49000,75016,2,1272,7,11,2019
230000,75016,0,1272,1,11,2019
500000,75016,2,1272,7,11,2019
500000,75016,0,1272,2,11,2019
354000,75016,0,1272,1,11,2019
125000,75016,2,1272,7,11,2019
430000,75016,0,1272,2,10,2019
620395,75016,2,1272,7,11,2019
620395,75016,0,1272,2,11,2019
70000,75016,2,1272,7,11,2019
858000,75016,0,1272,3,11,2019
540000,75016,3,1272,7,11,2019
3508846,75016,3,1272,7,11,2019
3250000,75016,2,1272,7,11,2019
3250000,75016,0,1272,6,11,2019
250000,75016,3,1272,7,10,2019
576050,75016,0,1272,3,11,2019
28000,75016,2,1272,7,11,2019
5000,75016,2,1272,7,11,2019
692000,75016,0,1272,3,11,2019
829268,75016,0,1272,2,11,2019
1020000,75016,0,1272,3,11,2019
590000,75016,0,1272,3,10,2019
287000,75016,0,1272,1,11,2019
515000,75016,0,1272,2,11,2019
1460000,75016,0,1272,4,10,2019
1460000,75016,3,1272,7,10,2019
1189800,75016,0,1272,2,10,2019
1189800,75016,0,1272,4,10,2019
815000,75016,0,1272,1,11,2019
115000,75016,0,1272,7,10,2019
115000,75016,0,1272,1,10,2019
1050000,75016,0,1272,4,11,2019
50476,75016,2,1272,7,11,2019
2250000,75016,3,1272,7,11,2019
800000,75016,0,1272,3,11,2019
2202204,75016,0,1272,4,11,2019
2202204,75016,2,1272,7,11,2019
13000,75016,0,1272,5,11,2019
800000,75016,0,1272,2,11,2019
580000,75016,0,1272,2,11,2019
1370000,75016,0,1272,4,11,2019
1047619,75016,0,1272,3,11,2019
1047619,75016,0,1272,2,11,2019
1035000,75016,0,1272,2,11,2019
20000,75016,2,1272,7,11,2019
266500,75016,0,1272,1,11,2019
49900,75016,2,1272,7,10,2019
1480000,75016,2,1272,7,11,2019
1480000,75016,0,1272,2,11,2019
4000,75016,2,1272,7,11,2019
280000,75016,2,1272,7,11,2019
955000,75016,0,1272,3,11,2019
940000,75016,0,1272,1,11,2019
189700,75016,0,1272,1,11,2019
99000,75016,2,1272,7,12,2019
97500,75016,0,1272,1,10,2019
30000,75016,2,1272,7,11,2019
330000,75016,0,1272,1,11,2019
410000,75016,3,1272,7,11,2019
300000,75016,0,1272,2,11,2019
410000,75016,0,1272,1,11,2019
410000,75016,2,1272,7,11,2019
1520000,75016,0,1272,4,11,2019
240000,75016,0,1272,1,11,2019
1298625,75016,0,1272,3,11,2019
26000,75016,2,1272,7,11,2019
2000000,75016,0,1272,5,11,2019
900000,75016,0,1272,3,11,2019
91000,75016,2,1272,7,3,2019
782500,75016,0,1272,2,11,2019
2008800,75016,0,1272,5,11,2019
2008800,75016,2,1272,7,11,2019
180000,75016,0,1272,1,11,2019
53000,75016,2,1272,7,11,2019
56000,75016,2,1272,7,11,2019
215000,75016,0,1272,1,11,2019
2230000,75016,1,99,4,11,2019
389750,75016,0,1272,1,11,2019
983000,75016,0,1272,2,10,2019
1742078,75016,2,1272,7,11,2019
1742078,75016,0,1272,5,11,2019
614286,75016,0,1272,3,11,2019
560000,75016,0,1272,2,11,2019
1932100,75016,2,1272,7,11,2019
1932100,75016,0,1272,6,11,2019
147000,75016,0,1272,1,11,2019
494000,75016,3,1272,7,11,2019
1250000,75016,2,1272,7,11,2019
1250000,75016,0,1272,3,11,2019
710500,75016,0,1272,2,11,2019
58200,75016,2,1272,7,11,2019
1001000,75016,0,1272,1,11,2019
25000,75016,2,1272,7,11,2019
885000,75016,0,1272,3,11,2019
1000000,75016,0,1272,4,11,2019
44000,75016,2,1272,7,11,2019
48800,75016,2,1272,7,11,2019
224000,75016,0,1272,2,11,2019
1032000,75016,0,1272,3,11,2019
384550,75016,0,1272,1,11,2019
406000,75016,0,1272,2,11,2019
370000,75016,0,1272,2,11,2019
600000,75016,0,1272,2,11,2019
8000000,75016,0,1272,8,11,2019
8000000,75016,2,1272,7,11,2019
1343000,75016,2,1272,7,11,2019
1343000,75016,0,1272,3,11,2019
1750000,75016,0,1272,5,11,2019
1750000,75016,2,1272,7,11,2019
1205000,75016,0,1272,3,11,2019
158000,75016,2,1272,7,11,2019
1463520,75016,2,1272,7,11,2019
1463520,75016,0,1272,4,11,2019
4010000,75016,7,117,7,11,2019
4010000,75016,2,1272,7,11,2019
1500000,75016,0,1272,5,11,2019
1006750,75016,0,1272,3,11,2019
300000,75016,2,1272,7,11,2019
465000,75016,0,1272,1,11,2019
165100,75016,0,1272,2,11,2019
1294600,75016,0,1272,1,11,2019
1294600,75016,0,1272,3,11,2019
3508846,75016,2,1272,7,11,2019
3508846,75016,0,1272,8,11,2019
545000,75016,2,1272,7,11,2019
545000,75016,0,1272,2,11,2019
525000,75016,0,1272,2,11,2019
48000,75016,2,1272,7,11,2019
127200,75016,0,1272,1,11,2019
3400900,75016,0,1272,10,11,2019
3400900,75016,2,1272,7,11,2019
1745000,75016,0,1272,5,11,2019
1745000,75016,2,1272,7,11,2019
1404000,75016,3,1272,7,11,2019
390000,75016,3,1272,7,11,2019
404000,75016,0,1272,1,10,2019
430000,75016,0,1272,2,11,2019
423480,75016,0,1272,1,11,2019
600000,75016,2,1272,7,12,2019
600000,75016,0,1272,2,12,2019
661400,75016,0,1272,3,11,2019
661400,75016,2,1272,7,11,2019
940000,75016,0,1272,4,11,2019
870500,75016,0,1272,3,11,2019
3121600,75016,0,1272,6,12,2019
3121600,75016,2,1272,7,12,2019
779262,75016,0,1272,5,11,2019
764000,75016,0,1272,3,11,2019
2550000,75016,2,1272,7,11,2019
2550000,75016,0,1272,5,11,2019
3000,75016,2,1272,7,11,2019
990000,75016,0,1272,3,11,2019
169575,75016,0,1272,1,11,2019
32000,75016,2,1272,7,11,2019
52500,75016,2,1272,7,11,2019
170000,75016,2,1272,7,11,2019
465900,75016,0,1272,2,11,2019
432363,75016,0,1272,2,11,2019
245000,75016,0,1272,1,11,2019
245000,75016,2,1272,7,11,2019
2030000,75016,0,1272,7,11,2019
130000,75016,2,1272,7,11,2019
1275000,75016,0,1272,5,11,2019
1067961,75016,0,1272,3,11,2019
1067961,75016,2,1272,7,11,2019
704900,75016,0,1272,2,11,2019
617500,75016,0,1272,2,2,2019
670000,75016,0,1272,3,11,2019
65000,75016,2,1272,7,12,2019
2850000,75016,1,247,7,12,2019
1160000,75016,0,1272,3,11,2019
750000,75016,0,1272,1,11,2019
178000,75016,0,1272,1,11,2019
40000,75016,2,1272,7,12,2019
103000,75016,2,1272,7,12,2019
1355000,75016,0,1272,4,12,2019
1043200,75016,0,1272,3,11,2019
1010000,75016,2,1272,7,12,2019
